CODIGO;NOME;NOME_LOJA;CUSTOLIQUIDO
67419;AROMATIZANTE LUBSIL CARTAO VERDE STILL 50X4GR;TRESMANN - SMJ;6.5
67419;AROMATIZANTE LUBSIL CARTAO VERDE STILL 50X4GR;TRESMANN - STT;6.5
67428;CHA TWININGS MISTO LIMAO E FRAMBOESA 15G;TRESMANN - VIX;12.7312
67431;PAO PLUS VITA INTEGRAL SEM CASCA 450G;TRESMANN - SMJ;15.1
67431;PAO PLUS VITA INTEGRAL SEM CASCA 450G;TRESMANN - STT;15.1
67431;PAO PLUS VITA INTEGRAL SEM CASCA 450G;TRESMANN - VIX;15.45
67436;CHOC MILKA TOFFEE CARAMEL 23X100G;TRESMANN - SMJ;7.99
67436;CHOC MILKA TOFFEE CARAMEL 23X100G;TRESMANN - STT;6.9117
67436;CHOC MILKA TOFFEE CARAMEL 23X100G;TRESMANN - VIX;8.98
67438;CHOCOLATE MILKA OREO 12X300G;TRESMANN - VIX;24.14
67439;CHOCOLATE MILKA NOISETTE 23X100G;TRESMANN - VIX;8.98
67441;CHOCOLATE MILKA OREO 22X100G;TRESMANN - STT;7.95
67441;CHOCOLATE MILKA OREO 22X100G;TRESMANN - VIX;8.98
67441;CHOCOLATE MILKA OREO 22X100G;TRESMANN - SMJ;8.98
67480;VINHO PERGOLA TINTO SUAVE 12X750ML;TRESMANN - STT;15.02
67480;VINHO PERGOLA TINTO SUAVE 12X750ML;TRESMANN - SMJ;14.5
67484;SABONETE FARNESE PROTEINA LEITE 72X90G;TRESMANN - SMJ;1.45
67484;SABONETE FARNESE PROTEINA LEITE 72X90G;TRESMANN - STT;0.88
67489;PAO VISCONTI INTEGRAL 400G;TRESMANN - VIX;7.567
67489;PAO VISCONTI INTEGRAL 400G;TRESMANN - SMJ;4.49
67489;PAO VISCONTI INTEGRAL 400G;TRESMANN - STT;4.3592
67490;PAO VISCONTI TRADIC 10X400G;TRESMANN - VIX;6.6063
67490;PAO VISCONTI TRADIC 10X400G;TRESMANN - SMJ;6.6064
67490;PAO VISCONTI TRADIC 10X400G;TRESMANN - STT;3.8739
67494;COQUETEL REGGIANI BANANINHA 6X950ML;TRESMANN - STT;18.62
67494;COQUETEL REGGIANI BANANINHA 6X950ML;TRESMANN - SMJ;18.62
67495;SABONETE LUX BOTANICALS BUQUE DE JASMIM 72X125G;TRESMANN - SMJ;2.39
67495;SABONETE LUX BOTANICALS BUQUE DE JASMIM 72X125G;TRESMANN - STT;2.39
67496;SABONETE LUX BOTANICALS FLOR DE VERBENA 72X125G;TRESMANN - STT;2.39
67496;SABONETE LUX BOTANICALS FLOR DE VERBENA 72X125G;TRESMANN - SMJ;2.39
67497;SABONETE LUX BOTANICALS ROSAS FRANCESAS 72X125G;TRESMANN - SMJ;2.3008
67497;SABONETE LUX BOTANICALS ROSAS FRANCESAS 72X125G;TRESMANN - VIX;2.39
67497;SABONETE LUX BOTANICALS ROSAS FRANCESAS 72X125G;TRESMANN - STT;2.3
67498;SABONETE LUX BOTANICALS LAVANDA 108X85G;TRESMANN - VIX;1.8
67498;SABONETE LUX BOTANICALS LAVANDA 108X85G;TRESMANN - SMJ;1.9175
67498;SABONETE LUX BOTANICALS LAVANDA 108X85G;TRESMANN - STT;1.75
67499;SABONETE LUX BOTANICALS FLOR DE VERBENA 108X85G;TRESMANN - SMJ;1.67
67499;SABONETE LUX BOTANICALS FLOR DE VERBENA 108X85G;TRESMANN - STT;1.8
67501;SABONETE LUX BOTANICALS FLOR DE LOTUS 108X85G;TRESMANN - VIX;1.8
67501;SABONETE LUX BOTANICALS FLOR DE LOTUS 108X85G;TRESMANN - STT;1.7
67501;SABONETE LUX BOTANICALS FLOR DE LOTUS 108X85G;TRESMANN - SMJ;1.67
67523;DESODORANTE REXONA ROLL-ON MEN S/PERF 12X50ML;TRESMANN - VIX;7.77
67523;DESODORANTE REXONA ROLL-ON MEN S/PERF 12X50ML;TRESMANN - STT;7.57
67523;DESODORANTE REXONA ROLL-ON MEN S/PERF 12X50ML;TRESMANN - SMJ;8.93
67524;GRANEL MACADAMIA TORRADA SALGADA KG;TRESMANN - STT;71.24
67524;GRANEL MACADAMIA TORRADA SALGADA KG;TRESMANN - SMJ;71.24
67524;GRANEL MACADAMIA TORRADA SALGADA KG;TRESMANN - VIX;71.2386
67530;SUCO UVA PRIMA DUO INTEGRAL 1,5L;TRESMANN - STT;13.05
67530;SUCO UVA PRIMA DUO INTEGRAL 1,5L;TRESMANN - SMJ;13.05
67550;COUSCOUS FRA TIPIAK WHOLEWHEAT 12X500G;TRESMANN - VIX;20.9158
67559;BISCOITO GULLON S/GLUTEN FREE CHIP CHO 12X130G;TRESMANN - VIX;12.6692
67562;RISOTTO ITA INVERNI AL FUNGHI 6X175G;TRESMANN - VIX;20.0608
67564;RISOTTO ITA INVERNI 4 FORMAGGI 6X175G;TRESMANN - VIX;20.0617
67565;RISOTTO ITA INVERNI AGLI ASPARAGI 6X175G;TRESMANN - VIX;20.0608
67579;DOCE AMENDOIM RIO CHOKO-PE 1,01KG;TRESMANN - SMJ;13.5
67579;DOCE AMENDOIM RIO CHOKO-PE 1,01KG;TRESMANN - STT;13.5
67641;ESPONJA RAFI POLIESTER UN;TRESMANN - SMJ;5.2397
67641;ESPONJA RAFI POLIESTER UN;TRESMANN - STT;5.2397
67646;FILTRO PERMANENTE RAFI 102 UN;TRESMANN - SMJ;4.03
67646;FILTRO PERMANENTE RAFI 102 UN;TRESMANN - STT;4.11
67647;FILTRO PERMANENTE RAFI 103 UN;TRESMANN - SMJ;4.99
67647;FILTRO PERMANENTE RAFI 103 UN;TRESMANN - STT;4.99
67652;QUEIJO GRAN MESTRI TP GRANA RALADO SECO 50G;TRESMANN - VIX;9.48
67656;QUEIJO GRAN MESTRI TP GRANA S/LACTOSE KG;TRESMANN - VIX;143.1623
67657;QUEIJO GRAN MESTRI PARMESAO S/LACTOSE FRAC KG;TRESMANN - VIX;94.7392
67658;QUEIJO GRAN MESTRI PARMESAO S/LACTOSE RAL 40G;TRESMANN - VIX;3.79
67672;CHA MATTE LEAO LIMAO PET 6X1,5LT;TRESMANN - VIX;4.8
67672;CHA MATTE LEAO LIMAO PET 6X1,5LT;TRESMANN - STT;4.8
67672;CHA MATTE LEAO LIMAO PET 6X1,5LT;TRESMANN - SMJ;4.8
67730;PINCA ENOX 673 DIAGONAL 6X1UN;TRESMANN - SMJ;5.1758
67730;PINCA ENOX 673 DIAGONAL 6X1UN;TRESMANN - STT;5.175
67731;PINCA ENOX 674 RETA 6X1UN;TRESMANN - STT;5.18
67731;PINCA ENOX 674 RETA 6X1UN;TRESMANN - SMJ;5.1767
67742;DELIKET S DORI 500GR;TRESMANN - STT;9.21
67742;DELIKET S DORI 500GR;TRESMANN - SMJ;7.82
67743;CAFE 3 CORACOES RITUAIS CERRADO MINEIRO MOIDO 250G;TRESMANN - SMJ;19.63
67743;CAFE 3 CORACOES RITUAIS CERRADO MINEIRO MOIDO 250G;TRESMANN - STT;18.99
67744;CAFE 3 CORACOES RITUAIS MOG PAULISTA MOIDO 250GR;TRESMANN - SMJ;18.99
67744;CAFE 3 CORACOES RITUAIS MOG PAULISTA MOIDO 250GR;TRESMANN - STT;18.95
67744;CAFE 3 CORACOES RITUAIS MOG PAULISTA MOIDO 250GR;TRESMANN - VIX;18.99
67745;POLPA VITALE DETOX EQUILIBRIO VERDE 10X100GR;TRESMANN - SMJ;1.8
67745;POLPA VITALE DETOX EQUILIBRIO VERDE 10X100GR;TRESMANN - STT;1.8
67746;POLPA VITALE DETOX ENERGIA VERM 10X100GR;TRESMANN - SMJ;1.8
67746;POLPA VITALE DETOX ENERGIA VERM 10X100GR;TRESMANN - STT;1.8
67748;CAFE 3 CORACOES RITUAIS SUL DE MINAS 250G;TRESMANN - STT;19.63
67748;CAFE 3 CORACOES RITUAIS SUL DE MINAS 250G;TRESMANN - SMJ;19.625
67779;SOBREMESA BATAVO CREMOSA DOCE DE LEITE 16X90G;TRESMANN - STT;3.05
67779;SOBREMESA BATAVO CREMOSA DOCE DE LEITE 16X90G;TRESMANN - SMJ;3.32
67806;COPO LILLO CANUDO RETRATIL AZUL 617521;TRESMANN - SMJ;22.45
67806;COPO LILLO CANUDO RETRATIL AZUL 617521;TRESMANN - STT;22.45
67807;COPO LILLO CANUDO RETRATIL ROSA 617531;TRESMANN - SMJ;24.5
67807;COPO LILLO CANUDO RETRATIL ROSA 617531;TRESMANN - STT;24.5
67814;CHUP LILLO ELEGANCY SIL ORT T1 ROSA 620531;TRESMANN - SMJ;11.98
67814;CHUP LILLO ELEGANCY SIL ORT T1 ROSA 620531;TRESMANN - STT;11.98
67815;CHUP LILLO ELEGANCY SIL ORT T1 AZUL 620521;TRESMANN - STT;11.98
67815;CHUP LILLO ELEGANCY SIL ORT T1 AZUL 620521;TRESMANN - SMJ;10.9
67816;FACA PEIXEIRA SIMONAGGIO CARBONO C/6UN;TRESMANN - STT;8.49
67816;FACA PEIXEIRA SIMONAGGIO CARBONO C/6UN;TRESMANN - SMJ;8.96
67818;SACAROLHA STARHOUSE 3 UTIL BORGONHA UN;TRESMANN - STT;7.49
67818;SACAROLHA STARHOUSE 3 UTIL BORGONHA UN;TRESMANN - SMJ;7.49
67821;GEL DENTAL SENSODYNE LIMPEZA PROFUNDA 12X90G;TRESMANN - STT;13.11
67821;GEL DENTAL SENSODYNE LIMPEZA PROFUNDA 12X90G;TRESMANN - SMJ;11.8847
67836;REFRIGERANTE COCA COLA CAFE ESPRESSO 12X220ML;TRESMANN - SMJ;2.24
67836;REFRIGERANTE COCA COLA CAFE ESPRESSO 12X220ML;TRESMANN - STT;2.24
67836;REFRIGERANTE COCA COLA CAFE ESPRESSO 12X220ML;TRESMANN - VIX;2.24
67840;ABSORVENTE SYM NOITE E DIA SUAVE C/ABAS 30X16UN;TRESMANN - STT;7.25
67840;ABSORVENTE SYM NOITE E DIA SUAVE C/ABAS 30X16UN;TRESMANN - SMJ;7.92
67854;RACAO KITEKAT FRANGO AO MOLHO SACHE 70GR;TRESMANN - SMJ;1.79
67854;RACAO KITEKAT FRANGO AO MOLHO SACHE 70GR;TRESMANN - STT;1.79
67855;RACAO KITEKAT PEIXE AO MOLHO SACHE 70GR;TRESMANN - STT;1.79
67855;RACAO KITEKAT PEIXE AO MOLHO SACHE 70GR;TRESMANN - SMJ;1.79
67856;RACAO KITEKAT CARNE AO MOLHO SACHE 70GR;TRESMANN - STT;1.79
67856;RACAO KITEKAT CARNE AO MOLHO SACHE 70GR;TRESMANN - SMJ;1.79
67872;AMACIANTE YPE CONC ENCANTO 12X500ML;TRESMANN - STT;8.1136
67872;AMACIANTE YPE CONC ENCANTO 12X500ML;TRESMANN - SMJ;7.7522
67874;MASSA PASTEL MASSAS DA MAMAE REDONDA 500G;TRESMANN - VIX;6.99
67874;MASSA PASTEL MASSAS DA MAMAE REDONDA 500G;TRESMANN - SMJ;6.99
67874;MASSA PASTEL MASSAS DA MAMAE REDONDA 500G;TRESMANN - STT;6.99
67893;BISCOITO BAUDUCCO COOKIES CHOC DP 12X60GR;TRESMANN - VIX;1.83
67893;BISCOITO BAUDUCCO COOKIES CHOC DP 12X60GR;TRESMANN - STT;2.69
67893;BISCOITO BAUDUCCO COOKIES CHOC DP 12X60GR;TRESMANN - SMJ;1.8299
67894;BISCOITO BAUDUCCO COOKIES ORIGINAL DP 12X60GR;TRESMANN - VIX;2.8775
67894;BISCOITO BAUDUCCO COOKIES ORIGINAL DP 12X60GR;TRESMANN - SMJ;2.88
67894;BISCOITO BAUDUCCO COOKIES ORIGINAL DP 12X60GR;TRESMANN - STT;2.88
67901;MASSA AMALIA SPECIALE CASEIRA FETTUCINE 24X500GR;TRESMANN - SMJ;6.4442
67901;MASSA AMALIA SPECIALE CASEIRA FETTUCINE 24X500GR;TRESMANN - STT;6.44
67905;ACENDEDOR FIAT LUX C/10UN;TRESMANN - SMJ;7.002
67905;ACENDEDOR FIAT LUX C/10UN;TRESMANN - STT;7.0
67906;BULE ALADDIN LISO SORTIDO 3051 750ML;TRESMANN - SMJ;34.9228
67906;BULE ALADDIN LISO SORTIDO 3051 750ML;TRESMANN - STT;34.92
67935;MASSA VILMA C/OVOS GRAVATA 20X500G;TRESMANN - STT;4.06
67935;MASSA VILMA C/OVOS GRAVATA 20X500G;TRESMANN - SMJ;3.48
67975;LIMPADOR VEJA M.USO FLORAL 24X500ML;TRESMANN - SMJ;3.983
67975;LIMPADOR VEJA M.USO FLORAL 24X500ML;TRESMANN - STT;3.98
67975;LIMPADOR VEJA M.USO FLORAL 24X500ML;TRESMANN - VIX;3.68
67977;SHAMPOO CLEAR ANT ICE COLL MENT LV400ML PG330ML;TRESMANN - STT;18.7
67977;SHAMPOO CLEAR ANT ICE COLL MENT LV400ML PG330ML;TRESMANN - SMJ;18.49
67982;ALHO ROXO PACOTE 500GR;TRESMANN - STT;8.25
67982;ALHO ROXO PACOTE 500GR;TRESMANN - SMJ;11.0
67992;OREGANO FLOCOS (CONSUMO) 1,010KG;TRESMANN - SMJ;29.6
67992;OREGANO FLOCOS (CONSUMO) 1,010KG;TRESMANN - VIX;29.6
67992;OREGANO FLOCOS (CONSUMO) 1,010KG;TRESMANN - STT;29.6
68024;HASTES FLEXIVEIS YORK 150UN;TRESMANN - STT;5.94
68024;HASTES FLEXIVEIS YORK 150UN;TRESMANN - SMJ;5.9388
68026;CANJIQUINHA LESTE 20X1KG;TRESMANN - STT;3.5
68026;CANJIQUINHA LESTE 20X1KG;TRESMANN - SMJ;3.5
68033;PETISCOS DREAMIES CARNE 12X40GR;TRESMANN - SMJ;3.88
68033;PETISCOS DREAMIES CARNE 12X40GR;TRESMANN - STT;3.8808
68035;ALVEJANTE LIMPADUA S/CLORO 6X2LT;TRESMANN - SMJ;9.7701
68035;ALVEJANTE LIMPADUA S/CLORO 6X2LT;TRESMANN - STT;9.07
68038;PIMENTA ORNAMENTAL VASO UN;TRESMANN - STT;2.5
68038;PIMENTA ORNAMENTAL VASO UN;TRESMANN - SMJ;2.5
68057;CHOCOLATE MILKA BUBBLY ALPINE MILK 14X90G;TRESMANN - VIX;9.7437
68058;CHOCOLATE MILKA ALPINE MILK 100G;TRESMANN - STT;8.98
68058;CHOCOLATE MILKA ALPINE MILK 100G;TRESMANN - SMJ;8.98
68058;CHOCOLATE MILKA ALPINE MILK 100G;TRESMANN - VIX;8.98
68059;CHOCOLATE MILKA WHOLE HAZELNUT 17X100G;TRESMANN - SMJ;8.98
68059;CHOCOLATE MILKA WHOLE HAZELNUT 17X100G;TRESMANN - STT;8.98
68059;CHOCOLATE MILKA WHOLE HAZELNUT 17X100G;TRESMANN - VIX;8.98
68061;CHOCOLATE MILKA CHOCO CREME 18X260GR;TRESMANN - STT;0.0
68061;CHOCOLATE MILKA CHOCO CREME 18X260GR;TRESMANN - VIX;22.3501
68061;CHOCOLATE MILKA CHOCO CREME 18X260GR;TRESMANN - SMJ;0.0
68062;VINHO APOTHIC RED WINWMAKERS BLEND TT 2015 750ML;TRESMANN - STT;93.21
68062;VINHO APOTHIC RED WINWMAKERS BLEND TT 2015 750ML;TRESMANN - VIX;82.84
68062;VINHO APOTHIC RED WINWMAKERS BLEND TT 2015 750ML;TRESMANN - SMJ;93.21
68069;TOMATE HOLANDES KG;TRESMANN - SMJ;19.2857
68069;TOMATE HOLANDES KG;TRESMANN - STT;19.2857
68071;CONDICIONADOR PANTENE LISO EXTREMO 6X175ML;TRESMANN - STT;7.84
68071;CONDICIONADOR PANTENE LISO EXTREMO 6X175ML;TRESMANN - SMJ;8.59
68074;CHOCOLATE MILKA CHOCO BISCUIT 14X150GR;TRESMANN - STT;0.0
68074;CHOCOLATE MILKA CHOCO BISCUIT 14X150GR;TRESMANN - VIX;14.9371
68074;CHOCOLATE MILKA CHOCO BISCUIT 14X150GR;TRESMANN - SMJ;0.0
68077;SABONETE GRANADO BEBE GLICERINA TRAD REFIL 250ML;TRESMANN - STT;11.95
68077;SABONETE GRANADO BEBE GLICERINA TRAD REFIL 250ML;TRESMANN - SMJ;11.38
68078;PAPEL HIG MIMMO NEUTRO F. DUPLA 30M LV12 PG11;TRESMANN - SMJ;12.024
68078;PAPEL HIG MIMMO NEUTRO F. DUPLA 30M LV12 PG11;TRESMANN - STT;11.56
68086;ENERGETICO RED BULL ACAI EDITION 24X250ML;TRESMANN - SMJ;6.89
68086;ENERGETICO RED BULL ACAI EDITION 24X250ML;TRESMANN - STT;6.89
68086;ENERGETICO RED BULL ACAI EDITION 24X250ML;TRESMANN - VIX;6.49
68117;IOGURTE DANONE ACTIVIA SHOT FRAMB/HIB 100G;TRESMANN - STT;2.546
68117;IOGURTE DANONE ACTIVIA SHOT FRAMB/HIB 100G;TRESMANN - SMJ;2.546
68124;BATATA DOCE ROXA KG;TRESMANN - STT;8.0
68124;BATATA DOCE ROXA KG;TRESMANN - SMJ;12.6667
68142;VINHO LAGUNA ANDINA CHARDONNAY 6X750ML;TRESMANN - SMJ;28.5
68142;VINHO LAGUNA ANDINA CHARDONNAY 6X750ML;TRESMANN - STT;31.8
68142;VINHO LAGUNA ANDINA CHARDONNAY 6X750ML;TRESMANN - VIX;31.8
68144;FLAN MOCA NESTLE CARAMELO 3X200GR;TRESMANN - SMJ;3.45
68144;FLAN MOCA NESTLE CARAMELO 3X200GR;TRESMANN - STT;3.45
68145;CREME TRESEMME PENTEAR HIDRATA 12X200ML;TRESMANN - STT;6.79
68145;CREME TRESEMME PENTEAR HIDRATA 12X200ML;TRESMANN - SMJ;6.95
68153;BISCOITO BAUDUCCO COOKIES MAXI CHOC 40X96GR;TRESMANN - STT;4.49
68153;BISCOITO BAUDUCCO COOKIES MAXI CHOC 40X96GR;TRESMANN - VIX;4.49
68153;BISCOITO BAUDUCCO COOKIES MAXI CHOC 40X96GR;TRESMANN - SMJ;4.49
68155;CREME TRESEMME PENTEAR CACHOS 12X400ML;TRESMANN - SMJ;10.66
68155;CREME TRESEMME PENTEAR CACHOS 12X400ML;TRESMANN - STT;10.86
68158;RUM BACARDI BIG APPLE 980ML;TRESMANN - SMJ;40.7308
68158;RUM BACARDI BIG APPLE 980ML;TRESMANN - STT;40.73
68169;MASSA DA MAMAE TALHARIM C/OVOS COZ 5 MIN 500G;TRESMANN - STT;7.99
68169;MASSA DA MAMAE TALHARIM C/OVOS COZ 5 MIN 500G;TRESMANN - SMJ;7.99
68169;MASSA DA MAMAE TALHARIM C/OVOS COZ 5 MIN 500G;TRESMANN - VIX;7.99
68170;MASSA DA MAMAE SPAGHETTI C/OVOS COZ 5 MIN 500G;TRESMANN - SMJ;7.99
68170;MASSA DA MAMAE SPAGHETTI C/OVOS COZ 5 MIN 500G;TRESMANN - STT;7.99
68170;MASSA DA MAMAE SPAGHETTI C/OVOS COZ 5 MIN 500G;TRESMANN - VIX;7.99
68200;LASANHA PIF PAF CALABRESA 10X600GR;TRESMANN - SMJ;9.7305
68200;LASANHA PIF PAF CALABRESA 10X600GR;TRESMANN - STT;9.9314
68201;FILEZINHO FRG PIF PAF EMPANADO SASSAMI 10X700GR;TRESMANN - STT;21.251
68201;FILEZINHO FRG PIF PAF EMPANADO SASSAMI 10X700GR;TRESMANN - SMJ;24.21
68209;CREME GRIFFUS PENT/TRAT 2EM1 MEU AMIDO SEC 1KG;TRESMANN - SMJ;8.88
68209;CREME GRIFFUS PENT/TRAT 2EM1 MEU AMIDO SEC 1KG;TRESMANN - STT;8.2383
68228;IOGURTE NESTLE NINHO POLPA 3 SABORES 540GR;TRESMANN - STT;7.17
68228;IOGURTE NESTLE NINHO POLPA 3 SABORES 540GR;TRESMANN - SMJ;6.69
68228;IOGURTE NESTLE NINHO POLPA 3 SABORES 540GR;TRESMANN - VIX;6.4733
68241;MARGARINA CLAYBOM C/SAL 6X1KG;TRESMANN - SMJ;9.82
68241;MARGARINA CLAYBOM C/SAL 6X1KG;TRESMANN - STT;9.82
68273;BISCOITO VISCONTI COOKIES ORIG 60G;TRESMANN - SMJ;2.05
68273;BISCOITO VISCONTI COOKIES ORIG 60G;TRESMANN - STT;1.8017
68275;BOLINHO BAUDUCCO DUO CHOC 90X27G;TRESMANN - VIX;1.39
68275;BOLINHO BAUDUCCO DUO CHOC 90X27G;TRESMANN - SMJ;1.39
68275;BOLINHO BAUDUCCO DUO CHOC 90X27G;TRESMANN - STT;1.3996
68278;AZEITONA VALE FERTIL SACHE 12X500G;TRESMANN - STT;8.54
68278;AZEITONA VALE FERTIL SACHE 12X500G;TRESMANN - SMJ;8.54
68279;BARRA JOY MIXED NUTS AGTAL CRANBERRY 12X30G;TRESMANN - STT;2.2492
68279;BARRA JOY MIXED NUTS AGTAL CRANBERRY 12X30G;TRESMANN - SMJ;2.2492
68279;BARRA JOY MIXED NUTS AGTAL CRANBERRY 12X30G;TRESMANN - VIX;2.3167
68280;BARRA JOY MIXED NUTS AGTAL COCO/AM 12X30G;TRESMANN - VIX;2.2492
68280;BARRA JOY MIXED NUTS AGTAL COCO/AM 12X30G;TRESMANN - STT;2.2492
68280;BARRA JOY MIXED NUTS AGTAL COCO/AM 12X30G;TRESMANN - SMJ;2.2492
68281;BARRA JOY MIXED NUTS AGTAL ORIGINAL 12X30G;TRESMANN - SMJ;2.2492
68281;BARRA JOY MIXED NUTS AGTAL ORIGINAL 12X30G;TRESMANN - STT;2.2492
68281;BARRA JOY MIXED NUTS AGTAL ORIGINAL 12X30G;TRESMANN - VIX;2.2492
68290;PANO DE CHAO CONDOR MICROFIBRA 24X1;TRESMANN - STT;13.39
68290;PANO DE CHAO CONDOR MICROFIBRA 24X1;TRESMANN - SMJ;13.4
68291;PANO DE VIDRO CONDOR MICROFIBRA 24X1;TRESMANN - STT;6.8498
68291;PANO DE VIDRO CONDOR MICROFIBRA 24X1;TRESMANN - SMJ;6.4934
68292;CREME DENTAL CLOSEUP TRIPLE MENTA AMERICANA 12X70G;TRESMANN - STT;2.0193
68292;CREME DENTAL CLOSEUP TRIPLE MENTA AMERICANA 12X70G;TRESMANN - SMJ;2.19
68327;BISCOITO VILMA RECH CHOCOLATE 30X120GR;TRESMANN - SMJ;1.5
68327;BISCOITO VILMA RECH CHOCOLATE 30X120GR;TRESMANN - STT;1.68
68355;CHA TWININGS LAR MANGA CANELA 18G;TRESMANN - VIX;12.9113
68361;GRANOLA WS COCO 20X500G;TRESMANN - SMJ;11.9
68361;GRANOLA WS COCO 20X500G;TRESMANN - VIX;11.9
68361;GRANOLA WS COCO 20X500G;TRESMANN - STT;11.9
68376;ABSORVENTE ALWAYS BASICO SUAVE S/ABAS 12X8UN;TRESMANN - STT;3.36
68376;ABSORVENTE ALWAYS BASICO SUAVE S/ABAS 12X8UN;TRESMANN - SMJ;3.18
68381;MOLHO NATIVO ALHO/CEBOLA/TOMATE 6X900ML;TRESMANN - SMJ;7.69
68381;MOLHO NATIVO ALHO/CEBOLA/TOMATE 6X900ML;TRESMANN - STT;7.33
68384;TESOURA STARHOUSE MULTI USO PREMIUM 8 POL;TRESMANN - SMJ;11.98
68384;TESOURA STARHOUSE MULTI USO PREMIUM 8 POL;TRESMANN - STT;11.98
68385;TACA NADIR CELEBRA VINHO 300ML 12X1;TRESMANN - SMJ;6.9917
68385;TACA NADIR CELEBRA VINHO 300ML 12X1;TRESMANN - STT;6.9917
68386;TACA NADIR CASUAL AGUA 260ML 24X1;TRESMANN - SMJ;4.4917
68386;TACA NADIR CASUAL AGUA 260ML 24X1;TRESMANN - STT;4.8946
68389;SHAMPOO SEDA BABOSA + OLEOS 12X325ML;TRESMANN - STT;7.11
68389;SHAMPOO SEDA BABOSA + OLEOS 12X325ML;TRESMANN - SMJ;6.49
68390;PRENDEDOR ROUPA GABOARDI PLASTICO 50X12UN;TRESMANN - SMJ;1.7083
68390;PRENDEDOR ROUPA GABOARDI PLASTICO 50X12UN;TRESMANN - VIX;1.71
68390;PRENDEDOR ROUPA GABOARDI PLASTICO 50X12UN;TRESMANN - STT;1.71
68407;CONDICIONADOR SEDA BABOSA + OLEOS 12X325ML;TRESMANN - SMJ;7.98
68407;CONDICIONADOR SEDA BABOSA + OLEOS 12X325ML;TRESMANN - STT;7.87
68408;FRALDA HUGGIES SUP CARE ROUPINHA G 18UN;TRESMANN - STT;25.13
68408;FRALDA HUGGIES SUP CARE ROUPINHA G 18UN;TRESMANN - SMJ;25.13
68432;FRALDA HUGGIES SUP CARE ROUPINHA XG 14UN;TRESMANN - SMJ;26.9144
68432;FRALDA HUGGIES SUP CARE ROUPINHA XG 14UN;TRESMANN - STT;25.13
68439;PANO PANOSUL ATOALHADO ESTAMPA MEDIO 0,45X0,65;TRESMANN - STT;2.63
68439;PANO PANOSUL ATOALHADO ESTAMPA MEDIO 0,45X0,65;TRESMANN - SMJ;2.632
68440;PANO FLANELA PANOSUL 34CMX50CM;TRESMANN - SMJ;1.8518
68440;PANO FLANELA PANOSUL 34CMX50CM;TRESMANN - STT;1.85
68446;SABONETE LIQ LUX BOTANICALS LAVANDA REF 12X200ML;TRESMANN - VIX;4.94
68446;SABONETE LIQ LUX BOTANICALS LAVANDA REF 12X200ML;TRESMANN - STT;4.37
68446;SABONETE LIQ LUX BOTANICALS LAVANDA REF 12X200ML;TRESMANN - SMJ;4.46
68452;APARELHO BARB BIC COMFORT 3 6LAM HYBRID UN;TRESMANN - STT;10.25
68452;APARELHO BARB BIC COMFORT 3 6LAM HYBRID UN;TRESMANN - SMJ;11.99
68460;SABONETE LIQ LUX ORQUIDEA NEGRA 12X200ML;TRESMANN - VIX;4.94
68460;SABONETE LIQ LUX ORQUIDEA NEGRA 12X200ML;TRESMANN - STT;4.94
68460;SABONETE LIQ LUX ORQUIDEA NEGRA 12X200ML;TRESMANN - SMJ;4.46
68461;SABONETE LIQ LUX FLOR DE LOTUS 12X200ML;TRESMANN - SMJ;4.89
68461;SABONETE LIQ LUX FLOR DE LOTUS 12X200ML;TRESMANN - VIX;0.0
68461;SABONETE LIQ LUX FLOR DE LOTUS 12X200ML;TRESMANN - STT;4.89
68463;CERVEJA BUDWEISER LONG NECK 24X330ML;TRESMANN - SMJ;3.9917
68463;CERVEJA BUDWEISER LONG NECK 24X330ML;TRESMANN - STT;3.9917
68463;CERVEJA BUDWEISER LONG NECK 24X330ML;TRESMANN - VIX;4.16
68473;LUVA VINIL M TALGE - CONSUMO;TRESMANN - SMJ;0.22
68473;LUVA VINIL M TALGE - CONSUMO;TRESMANN - STT;0.22
68473;LUVA VINIL M TALGE - CONSUMO;TRESMANN - VIX;0.22
68484;GOMA DORI JUBES GELATINA 20X48GR;TRESMANN - SMJ;1.004
68484;GOMA DORI JUBES GELATINA 20X48GR;TRESMANN - STT;0.98
68484;GOMA DORI JUBES GELATINA 20X48GR;TRESMANN - VIX;1.0
68515;FEIJAO VERMELHO LESTE T1 20X1KG;TRESMANN - STT;10.0
68515;FEIJAO VERMELHO LESTE T1 20X1KG;TRESMANN - SMJ;8.0
68516;FEIJAO CARIOCA LESTE T1 20X1KG;TRESMANN - STT;7.84
68516;FEIJAO CARIOCA LESTE T1 20X1KG;TRESMANN - SMJ;7.84
68518;CREME TRESEMME PENTEAR ANTI FRIZ 12X200ML;TRESMANN - STT;6.79
68518;CREME TRESEMME PENTEAR ANTI FRIZ 12X200ML;TRESMANN - SMJ;6.79
68529;BISCOITO BELA VISTA RECH FAZENDINHA CHO/CH 40X130G;TRESMANN - STT;2.0695
68529;BISCOITO BELA VISTA RECH FAZENDINHA CHO/CH 40X130G;TRESMANN - SMJ;2.07
68530;BISCOITO BELA VISTA RECH FAZENDINHA CH/MOR 40X130G;TRESMANN - STT;2.14
68530;BISCOITO BELA VISTA RECH FAZENDINHA CH/MOR 40X130G;TRESMANN - SMJ;2.07
